"bdgt_id","dma1_name","chan2_name","chan3_name","chan1_name","client_id","chan2_id","chan3_id","chan1_id","dma1_id","sp_min_h","percent_max","sp_max_h"
"29_37_148_6","CLARKSBURG-WV","Brand","Desktop","Search PLA",17,29,37,148,6,NULL,NULL,NULL
"29_37_148_60","LOS ANGELES-CA","Brand","Desktop","Search PLA",17,29,37,148,60,NULL,NULL,NULL
"29_37_148_61","BANGOR-ME","Brand","Desktop","Search PLA",17,29,37,148,61,NULL,NULL,NULL
"29_37_148_63","DAVENPORT-IA","Brand","Desktop","Search PLA",17,29,37,148,63,NULL,NULL,NULL
"29_37_148_64","FARGO-ND","Brand","Desktop","Search PLA",17,29,37,148,64,NULL,NULL,NULL
"29_37_148_65","DAYTON-OH","Brand","Desktop","Search PLA",17,29,37,148,65,NULL,NULL,NULL
"29_37_148_66","CINCINNATI-OH","Brand","Desktop","Search PLA",17,29,37,148,66,NULL,NULL,NULL
"29_37_148_67","CEDAR RAPIDS-IA","Brand","Desktop","Search PLA",17,29,37,148,67,NULL,NULL,NULL
"29_37_148_68","DULUTH-MN","Brand","Desktop","Search PLA",17,29,37,148,68,NULL,NULL,NULL
"29_37_148_69","ERIE-PA","Brand","Desktop","Search PLA",17,29,37,148,69,NULL,NULL,NULL
"29_37_148_7","DALLAS-TX","Brand","Desktop","Search PLA",17,29,37,148,7,NULL,NULL,NULL
"29_37_148_70","TOLEDO-OH","Brand","Desktop","Search PLA",17,29,37,148,70,NULL,NULL,NULL
"29_37_148_72","TOPEKA-KS","Brand","Desktop","Search PLA",17,29,37,148,72,NULL,NULL,NULL
"29_37_148_73","YOUNGSTOWN-OH","Brand","Desktop","Search PLA",17,29,37,148,73,NULL,NULL,NULL
"29_37_148_74","LANSING/JACKSON-MI","Brand","Desktop","Search PLA",17,29,37,148,74,NULL,NULL,NULL
"29_37_148_75","SPRINGFIELD-MO","Brand","Desktop","Search PLA",17,29,37,148,75,NULL,NULL,NULL
"29_37_148_76","WICHITA-KS","Brand","Desktop","Search PLA",17,29,37,148,76,NULL,NULL,NULL
"29_37_148_77","CHARLOTTE-NC","Brand","Desktop","Search PLA",17,29,37,148,77,NULL,NULL,NULL
"29_37_148_78","LOUISVILLE-KY","Brand","Desktop","Search PLA",17,29,37,148,78,NULL,NULL,NULL
"29_37_148_79","SOUTH BEND-IN","Brand","Desktop","Search PLA",17,29,37,148,79,NULL,NULL,NULL
"29_37_148_8","WILKES-BARRE-PA","Brand","Desktop","Search PLA",17,29,37,148,8,NULL,NULL,NULL
"29_37_148_81","WASHINGTON D.C.","Brand","Desktop","Search PLA",17,29,37,148,81,NULL,NULL,NULL
"29_37_148_82","GREENSBORO-NC","Brand","Desktop","Search PLA",17,29,37,148,82,NULL,NULL,NULL
"29_37_148_83","PITTSBURGH-PA","Brand","Desktop","Search PLA",17,29,37,148,83,NULL,NULL,NULL
"29_37_148_84","BINGHAMTON-NY","Brand","Desktop","Search PLA",17,29,37,148,84,NULL,NULL,NULL
"29_37_148_85","KNOXVILLE-TN","Brand","Desktop","Search PLA",17,29,37,148,85,NULL,NULL,NULL
"29_37_148_86","RICHMOND-VA","Brand","Desktop","Search PLA",17,29,37,148,86,NULL,NULL,NULL
"29_37_148_87","DENVER-CO","Brand","Desktop","Search PLA",17,29,37,148,87,NULL,NULL,NULL
"29_37_148_88","ROCHESTER-MN","Brand","Desktop","Search PLA",17,29,37,148,88,NULL,NULL,NULL
"29_37_148_89","TRI-STATE-NY/NJ/CT","Brand","Desktop","Search PLA",17,29,37,148,89,NULL,NULL,NULL
"29_37_148_9","YUMA-AZ","Brand","Desktop","Search PLA",17,29,37,148,9,NULL,NULL,NULL
"29_37_148_90","TULSA-OK","Brand","Desktop","Search PLA",17,29,37,148,90,NULL,NULL,NULL
"29_37_148_91","CHATTANOOGA-TN","Brand","Desktop","Search PLA",17,29,37,148,91,NULL,NULL,NULL
"29_37_148_92","WAUSAU-WI","Brand","Desktop","Search PLA",17,29,37,148,92,NULL,NULL,NULL
"29_37_148_95","SANTA BARBARA-CA","Brand","Desktop","Search PLA",17,29,37,148,95,NULL,NULL,NULL
"29_37_148_96","GREENVILLE-SC","Brand","Desktop","Search PLA",17,29,37,148,96,NULL,NULL,NULL
"29_37_148_97","EL PASO-TX","Brand","Desktop","Search PLA",17,29,37,148,97,NULL,NULL,NULL
"29_37_148_98","HOUSTON-TX","Brand","Desktop","Search PLA",17,29,37,148,98,NULL,NULL,NULL
"29_37_148_99","NASHVILLE-TN","Brand","Desktop","Search PLA",17,29,37,148,99,NULL,NULL,NULL
"29_38_147_10","ELMIRA-NY","Brand","Mobile","Search Reg",17,29,38,147,10,NULL,NULL,NULL
"29_38_147_100","BOSTON-MA","Brand","Mobile","Search Reg",17,29,38,147,100,NULL,NULL,NULL
"29_38_147_101","PROVIDENCE-RI","Brand","Mobile","Search Reg",17,29,38,147,101,NULL,NULL,NULL
"29_38_147_102","HUNTSVILLE-AL","Brand","Mobile","Search Reg",17,29,38,147,102,NULL,NULL,NULL
"29_38_147_103","COLUMBIA-SC","Brand","Mobile","Search Reg",17,29,38,147,103,NULL,NULL,NULL
"29_38_147_104","TRAVERSE CITY-MI","Brand","Mobile","Search Reg",17,29,38,147,104,NULL,NULL,NULL
"29_38_147_105","MANKATO-MN","Brand","Mobile","Search Reg",17,29,38,147,105,NULL,NULL,NULL
"29_38_147_106","LIMA-OH","Brand","Mobile","Search Reg",17,29,38,147,106,NULL,NULL,NULL
"29_38_147_107","PHOENIX-AZ","Brand","Mobile","Search Reg",17,29,38,147,107,NULL,NULL,NULL
"29_38_147_108","SPRINGFIELD-MA","Brand","Mobile","Search Reg",17,29,38,147,108,NULL,NULL,NULL
"29_38_147_109","SAN ANTONIO-TX","Brand","Mobile","Search Reg",17,29,38,147,109,NULL,NULL,NULL
"29_38_147_11","MILWAUKEE-WI","Brand","Mobile","Search Reg",17,29,38,147,11,NULL,NULL,NULL
"29_38_147_110","BIRMINGHAM-AL","Brand","Mobile","Search Reg",17,29,38,147,110,NULL,NULL,NULL
"29_38_147_111","FLAGSTAFF-AZ","Brand","Mobile","Search Reg",17,29,38,147,111,NULL,NULL,NULL
"29_38_147_112","SACRAMENTO-CA","Brand","Mobile","Search Reg",17,29,38,147,112,NULL,NULL,NULL
"29_38_147_113","LAS VEGAS-NV","Brand","Mobile","Search Reg",17,29,38,147,113,NULL,NULL,NULL
"29_38_147_114","SAN DIEGO-CA","Brand","Mobile","Search Reg",17,29,38,147,114,NULL,NULL,NULL
"29_38_147_115","PALM SPRINGS-CA","Brand","Mobile","Search Reg",17,29,38,147,115,NULL,NULL,NULL
"29_38_147_116","TUCSON-AZ","Brand","Mobile","Search Reg",17,29,38,147,116,NULL,NULL,NULL
"29_38_147_117","CORPUS CHRISTI-TX","Brand","Mobile","Search Reg",17,29,38,147,117,NULL,NULL,NULL
"29_38_147_118","ALBANY-NY","Brand","Mobile","Search Reg",17,29,38,147,118,NULL,NULL,NULL
"29_38_147_119","LITTLE ROCK-AR","Brand","Mobile","Search Reg",17,29,38,147,119,NULL,NULL,NULL
"29_38_147_120","FRESNO/VISALIA-CA","Brand","Mobile","Search Reg",17,29,38,147,120,NULL,NULL,NULL
"29_38_147_121","BAKERSFIELD-CA","Brand","Mobile","Search Reg",17,29,38,147,121,NULL,NULL,NULL
"29_38_147_123","MEMPHIS-TN","Brand","Mobile","Search Reg",17,29,38,147,123,NULL,NULL,NULL
"29_38_147_124","SYRACUSE-NY","Brand","Mobile","Search Reg",17,29,38,147,124,NULL,NULL,NULL
"29_38_147_125","HARRISONBURG-VA","Brand","Mobile","Search Reg",17,29,38,147,125,NULL,NULL,NULL
"29_38_147_126","SAN FRANCISCO-CA","Brand","Mobile","Search Reg",17,29,38,147,126,NULL,NULL,NULL
"29_38_147_127","WILMINGTON-NC","Brand","Mobile","Search Reg",17,29,38,147,127,NULL,NULL,NULL
"29_38_147_128","CHARLESTON-SC","Brand","Mobile","Search Reg",17,29,38,147,128,NULL,NULL,NULL
"29_38_147_129","AMARILLO-TX","Brand","Mobile","Search Reg",17,29,38,147,129,NULL,NULL,NULL
"29_38_147_13","MINNEAPOLIS-MN","Brand","Mobile","Search Reg",17,29,38,147,13,NULL,NULL,NULL
"29_38_147_130","ROCHESTER-NY","Brand","Mobile","Search Reg",17,29,38,147,130,NULL,NULL,NULL
"29_38_147_131","MARQUETTE-MI","Brand","Mobile","Search Reg",17,29,38,147,131,NULL,NULL,NULL
"29_38_147_133","MONTGOMERY-AL","Brand","Mobile","Search Reg",17,29,38,147,133,NULL,NULL,NULL
"29_38_147_134","JACKSON-MS","Brand","Mobile","Search Reg",17,29,38,147,134,NULL,NULL,NULL
"29_38_147_135","JACKSONVILLE-FL","Brand","Mobile","Search Reg",17,29,38,147,135,NULL,NULL,NULL
"29_38_147_136","JACKSON-TN","Brand","Mobile","Search Reg",17,29,38,147,136,NULL,NULL,NULL
"29_38_147_137","LUBBOCK-TX","Brand","Mobile","Search Reg",17,29,38,147,137,NULL,NULL,NULL
"29_38_147_138","MCALLEN-TX","Brand","Mobile","Search Reg",17,29,38,147,138,NULL,NULL,NULL
"29_38_147_139","MIDLAND-TX","Brand","Mobile","Search Reg",17,29,38,147,139,NULL,NULL,NULL
"29_38_147_142","RAPID CITY-SD","Brand","Mobile","Search Reg",17,29,38,147,142,NULL,NULL,NULL
"29_38_147_143","BUFFALO-NY","Brand","Mobile","Search Reg",17,29,38,147,143,NULL,NULL,NULL
"29_38_147_145","RENO-NV","Brand","Mobile","Search Reg",17,29,38,147,145,NULL,NULL,NULL
"29_38_147_146","QUINCY-IL","Brand","Mobile","Search Reg",17,29,38,147,146,NULL,NULL,NULL
"29_38_147_147","MACON-GA","Brand","Mobile","Search Reg",17,29,38,147,147,NULL,NULL,NULL
"29_38_147_148","PORTLAND-OR","Brand","Mobile","Search Reg",17,29,38,147,148,NULL,NULL,NULL
"29_38_147_15","INDIANAPOLIS-IN","Brand","Mobile","Search Reg",17,29,38,147,15,NULL,NULL,NULL
"29_38_147_150","ST. GEORGE-UT","Brand","Mobile","Search Reg",17,29,38,147,150,NULL,NULL,NULL
"29_38_147_151","COLUMBUS-GA","Brand","Mobile","Search Reg",17,29,38,147,151,NULL,NULL,NULL
"29_38_147_152","BLUEFIELD-WV","Brand","Mobile","Search Reg",17,29,38,147,152,NULL,NULL,NULL
"29_38_147_153","EUGENE-OR","Brand","Mobile","Search Reg",17,29,38,147,153,NULL,NULL,NULL
"29_38_147_155","SEATTLE-WA","Brand","Mobile","Search Reg",17,29,38,147,155,NULL,NULL,NULL
"29_38_147_157","JONESBORO-AR","Brand","Mobile","Search Reg",17,29,38,147,157,NULL,NULL,NULL
"29_38_147_158","CHICO/REDDING-CA","Brand","Mobile","Search Reg",17,29,38,147,158,NULL,NULL,NULL
"29_38_147_159","BATON ROUGE-LA","Brand","Mobile","Search Reg",17,29,38,147,159,NULL,NULL,NULL
"29_38_147_16","COLUMBUS-OH","Brand","Mobile","Search Reg",17,29,38,147,16,NULL,NULL,NULL
"29_38_147_160","LAFAYETTE-LA","Brand","Mobile","Search Reg",17,29,38,147,160,NULL,NULL,NULL
"29_38_147_161","SHREVEPORT-LA","Brand","Mobile","Search Reg",17,29,38,147,161,NULL,NULL,NULL
"29_38_147_164","LAREDO-TX","Brand","Mobile","Search Reg",17,29,38,147,164,NULL,NULL,NULL
"29_38_147_165","PARKERSBURG-WV","Brand","Mobile","Search Reg",17,29,38,147,165,NULL,NULL,NULL
"29_38_147_167","VICTORIA-TX","Brand","Mobile","Search Reg",17,29,38,147,167,NULL,NULL,NULL
"29_38_147_170","GREENVILLE-NC","Brand","Mobile","Search Reg",17,29,38,147,170,NULL,NULL,NULL
"29_38_147_171","BOISE-ID","Brand","Mobile","Search Reg",17,29,38,147,171,NULL,NULL,NULL
"29_38_147_172","NEW ORLEANS-LA","Brand","Mobile","Search Reg",17,29,38,147,172,NULL,NULL,NULL
"29_38_147_173","PANAMA CITY-FL","Brand","Mobile","Search Reg",17,29,38,147,173,NULL,NULL,NULL
"29_38_147_174","SPOKANE-WA","Brand","Mobile","Search Reg",17,29,38,147,174,NULL,NULL,NULL
"29_38_147_175","TEXARKANA-TX","Brand","Mobile","Search Reg",17,29,38,147,175,NULL,NULL,NULL
"29_38_147_176","WEST PALM BEACH-FL","Brand","Mobile","Search Reg",17,29,38,147,176,NULL,NULL,NULL
"29_38_147_178","YAKIMA-WA","Brand","Mobile","Search Reg",17,29,38,147,178,NULL,NULL,NULL
"29_38_147_179","ABILENE-TX","Brand","Mobile","Search Reg",17,29,38,147,179,NULL,NULL,NULL
"29_38_147_180","DOTHAN-AL","Brand","Mobile","Search Reg",17,29,38,147,180,NULL,NULL,NULL
"29_38_147_181","TYLER/LONGVIEW-TX","Brand","Mobile","Search Reg",17,29,38,147,181,NULL,NULL,NULL
"29_38_147_184","WHEELING-WV","Brand","Mobile","Search Reg",17,29,38,147,184,NULL,NULL,NULL
"29_38_147_185","CHEYENNE- WY","Brand","Mobile","Search Reg",17,29,38,147,185,NULL,NULL,NULL
"29_38_147_186","ALBANY-GA","Brand","Mobile","Search Reg",17,29,38,147,186,NULL,NULL,NULL
"29_38_147_187","GAINESVILLE-FL","Brand","Mobile","Search Reg",17,29,38,147,187,NULL,NULL,NULL
"29_38_147_189","BILLINGS-MT","Brand","Mobile","Search Reg",17,29,38,147,189,NULL,NULL,NULL
"29_38_147_19","DES MOINES-IA","Brand","Mobile","Search Reg",17,29,38,147,19,NULL,NULL,NULL
"29_38_147_190","ANCHORAGE-AK","Brand","Mobile","Search Reg",17,29,38,147,190,NULL,NULL,NULL
"29_38_147_191","BEND-OR","Brand","Mobile","Search Reg",17,29,38,147,191,NULL,NULL,NULL
"29_38_147_192","BILOXI/GULFPORT-MS","Brand","Mobile","Search Reg",17,29,38,147,192,NULL,NULL,NULL
"29_38_147_193","LAKE CHARLES-LA","Brand","Mobile","Search Reg",17,29,38,147,193,NULL,NULL,NULL
"29_38_147_194","EUREKA-CA","Brand","Mobile","Search Reg",17,29,38,147,194,NULL,NULL,NULL
"29_38_147_195","CHARLOTTESVILLE","Brand","Mobile","Search Reg",17,29,38,147,195,NULL,NULL,NULL
"29_38_147_196","BUTTE/BOZEMAN-MT","Brand","Mobile","Search Reg",17,29,38,147,196,NULL,NULL,NULL
"29_38_147_197","CASPER/RIVERTON-WY","Brand","Mobile","Search Reg",17,29,38,147,197,NULL,NULL,NULL
"29_38_147_2","DETROIT-MI","Brand","Mobile","Search Reg",17,29,38,147,2,NULL,NULL,NULL
"29_38_147_20","SIOUX FALLS-SD","Brand","Mobile","Search Reg",17,29,38,147,20,NULL,NULL,NULL
"29_38_147_21","FORT WAYNE-IN","Brand","Mobile","Search Reg",17,29,38,147,21,NULL,NULL,NULL
"29_38_147_22","OKLAHOMA CITY-OK","Brand","Mobile","Search Reg",17,29,38,147,22,NULL,NULL,NULL
"29_38_147_23","WICHITA FALLS-TX","Brand","Mobile","Search Reg",17,29,38,147,23,NULL,NULL,NULL
"29_38_147_24","OMAHA-NE","Brand","Mobile","Search Reg",17,29,38,147,24,NULL,NULL,NULL
"29_38_147_25","TERRE HAUTE-IN","Brand","Mobile","Search Reg",17,29,38,147,25,NULL,NULL,NULL
"29_38_147_26","ST. LOUIS-MO","Brand","Mobile","Search Reg",17,29,38,147,26,NULL,NULL,NULL
"29_38_147_27","MADISON-WI","Brand","Mobile","Search Reg",17,29,38,147,27,NULL,NULL,NULL
"29_38_147_277","SAVANNAH-GA","Brand","Mobile","Search Reg",17,29,38,147,277,NULL,NULL,NULL
"29_38_147_28","LAFAYETTE-IN","Brand","Mobile","Search Reg",17,29,38,147,28,NULL,NULL,NULL
"29_38_147_280","TAMPA/ST. PETE/LAKELAND-FL","Brand","Mobile","Search Reg",17,29,38,147,280,NULL,NULL,NULL
"29_38_147_281","MIAMI/FT. LAUDERDALE-FL","Brand","Mobile","Search Reg",17,29,38,147,281,NULL,NULL,NULL
"29_38_147_282","ORLANDO/DAYTONA/MELBOURNE-FL","Brand","Mobile","Search Reg",17,29,38,147,282,NULL,NULL,NULL
"29_38_147_283","NEW HAVEN/HARTFORD-CT","Brand","Mobile","Search Reg",17,29,38,147,283,NULL,NULL,NULL
"29_38_147_284","KANSAS CITY-KS / MO","Brand","Mobile","Search Reg",17,29,38,147,284,NULL,NULL,NULL
"29_38_147_285","GRAND RAPIDS/KALAMAZOO-MI","Brand","Mobile","Search Reg",17,29,38,147,285,NULL,NULL,NULL
"29_38_147_286","ALBUQUERQUE/SANTA FE-NM","Brand","Mobile","Search Reg",17,29,38,147,286,NULL,NULL,NULL
"29_38_147_287","HARRISBURG/LANCASTER-PA","Brand","Mobile","Search Reg",17,29,38,147,287,NULL,NULL,NULL
"29_38_147_288","MOBILE/PENSACOLA-AL / FL","Brand","Mobile","Search Reg",17,29,38,147,288,NULL,NULL,NULL
"29_38_147_289","HONOLULU-HI","Brand","Mobile","Search Reg",17,29,38,147,289,NULL,NULL,NULL
"29_38_147_29","ATLANTA-GA","Brand","Mobile","Search Reg",17,29,38,147,29,NULL,NULL,NULL
"29_38_147_290","CHARLESTON/HUNTINGTON-WV","Brand","Mobile","Search Reg",17,29,38,147,290,NULL,NULL,NULL
"29_38_147_291","FLINT/SAGINAW-BAY CITY-MI","Brand","Mobile","Search Reg",17,29,38,147,291,NULL,NULL,NULL
"29_38_147_292","FORT MYERS/NAPLES-FL","Brand","Mobile","Search Reg",17,29,38,147,292,NULL,NULL,NULL
"29_38_147_293","ROANOKE/LYNCHBURG-VA","Brand","Mobile","Search Reg",17,29,38,147,293,NULL,NULL,NULL
"29_38_147_294","GREEN BAY/APPLETON-WI","Brand","Mobile","Search Reg",17,29,38,147,294,NULL,NULL,NULL
"29_38_147_295","WACO/TEMPLE/BRYAN-TX","Brand","Mobile","Search Reg",17,29,38,147,295,NULL,NULL,NULL
"29_38_147_296","CHAMPAIGN/SPRINGFIELD-IL","Brand","Mobile","Search Reg",17,29,38,147,296,NULL,NULL,NULL
"29_38_147_297","COLORADO SPRINGS-CO","Brand","Mobile","Search Reg",17,29,38,147,297,NULL,NULL,NULL
"29_38_147_298","BURLINGTON-PLATTSBURGH-VT","Brand","Mobile","Search Reg",17,29,38,147,298,NULL,NULL,NULL
"29_38_147_299","FAYETTEVILLE/FT.SMIT-AR","Brand","Mobile","Search Reg",17,29,38,147,299,NULL,NULL,NULL
"29_38_147_30","ROCKFORD-IL","Brand","Mobile","Search Reg",17,29,38,147,30,NULL,NULL,NULL
"29_38_147_300","JOHNSTOWN/ALTOONA-PA","Brand","Mobile","Search Reg",17,29,38,147,300,NULL,NULL,NULL
"29_38_147_301","FLORENCE/MYRTLE BEACH-SC","Brand","Mobile","Search Reg",17,29,38,147,301,NULL,NULL,NULL
"29_38_147_302","TALLAHASSEE/THOMASVILLE-FL","Brand","Mobile","Search Reg",17,29,38,147,302,NULL,NULL,NULL
"29_38_147_303","MONTEREY/SALINAS-CA","Brand","Mobile","Search Reg",17,29,38,147,303,NULL,NULL,NULL
"29_38_147_304","PEORIA/BLOOMINGTON-IL","Brand","Mobile","Search Reg",17,29,38,147,304,NULL,NULL,NULL
"29_38_147_305","LA CROSSE/EAU CLAIRE-WI","Brand","Mobile","Search Reg",17,29,38,147,305,NULL,NULL,NULL
"29_38_147_306","COLUMBUS/TUPELO/WESTPOINT-MS","Brand","Mobile","Search Reg",17,29,38,147,306,NULL,NULL,NULL
"29_38_147_307","MONROE/EL DORADO-LA","Brand","Mobile","Search Reg",17,29,38,147,307,NULL,NULL,NULL
"29_38_147_308","COLUMBIA/JEFFERSON CITY-MO","Brand","Mobile","Search Reg",17,29,38,147,308,NULL,NULL,NULL
"29_38_147_309","BEAUMONT/PORT ARTHUR-TX","Brand","Mobile","Search Reg",17,29,38,147,309,NULL,NULL,NULL
"29_38_147_31","WATERTOWN-NY","Brand","Mobile","Search Reg",17,29,38,147,31,NULL,NULL,NULL
"29_38_147_310","MEDFORD/KLAMATH FALLS-OR","Brand","Mobile","Search Reg",17,29,38,147,310,NULL,NULL,NULL
"29_38_147_311","JOPLIN/PITTSBURG-MO","Brand","Mobile","Search Reg",17,29,38,147,311,NULL,NULL,NULL
"29_38_147_312","IDAHO FALLS/POCATELLO-ID","Brand","Mobile","Search Reg",17,29,38,147,312,NULL,NULL,NULL
"29_38_147_313","HATTIESBURG/LAUREL-MS","Brand","Mobile","Search Reg",17,29,38,147,313,NULL,NULL,NULL
"29_38_147_314","MISSOULA-MT","Brand","Mobile","Search Reg",17,29,38,147,314,NULL,NULL,NULL
"29_38_147_315","ALEXANDRIA-LA","Brand","Mobile","Search Reg",17,29,38,147,315,NULL,NULL,NULL
"29_38_147_316","GREENWOOD-MS","Brand","Mobile","Search Reg",17,29,38,147,316,NULL,NULL,NULL
"29_38_147_317","GRAND JUNCTION/MONTROSE-CO","Brand","Mobile","Search Reg",17,29,38,147,317,NULL,NULL,NULL
"29_38_147_318","MERIDIAN-MS","Brand","Mobile","Search Reg",17,29,38,147,318,NULL,NULL,NULL
"29_38_147_319","TWIN FALLS-ID","Brand","Mobile","Search Reg",17,29,38,147,319,NULL,NULL,NULL
"29_38_147_32","SHERMAN/ADA-TX","Brand","Mobile","Search Reg",17,29,38,147,32,NULL,NULL,NULL
"29_38_147_320","GREAT FALLS-MT","Brand","Mobile","Search Reg",17,29,38,147,320,NULL,NULL,NULL
"29_38_147_321","SAN ANGELO-TX","Brand","Mobile","Search Reg",17,29,38,147,321,NULL,NULL,NULL
"29_38_147_322","FAIRBANKS-AK","Brand","Mobile","Search Reg",17,29,38,147,322,NULL,NULL,NULL
"29_38_147_323","OTTUMWA-IA","Brand","Mobile","Search Reg",17,29,38,147,323,NULL,NULL,NULL
"29_38_147_324","JUNEAU-AK","Brand","Mobile","Search Reg",17,29,38,147,324,NULL,NULL,NULL
"29_38_147_325","PRESQUE ISLE-ME","Brand","Mobile","Search Reg",17,29,38,147,325,NULL,NULL,NULL
"29_38_147_326","HELENA-MT","Brand","Mobile","Search Reg",17,29,38,147,326,NULL,NULL,NULL
"29_38_147_327","ALPENA-MI","Brand","Mobile","Search Reg",17,29,38,147,327,NULL,NULL,NULL
"29_38_147_328","NORTH PLATTE-NE","Brand","Mobile","Search Reg",17,29,38,147,328,NULL,NULL,NULL
"29_38_147_329","GLENDIVE-MT","Brand","Mobile","Search Reg",17,29,38,147,329,NULL,NULL,NULL
"29_38_147_33","BOWLING GREEN-KY","Brand","Mobile","Search Reg",17,29,38,147,33,NULL,NULL,NULL
"29_38_147_35","PHILADELPHIA-PA","Brand","Mobile","Search Reg",17,29,38,147,35,NULL,NULL,NULL
"29_38_147_36","PADUCAH-KY","Brand","Mobile","Search Reg",17,29,38,147,36,NULL,NULL,NULL
"29_38_147_37","UTICA-NY","Brand","Mobile","Search Reg",17,29,38,147,37,NULL,NULL,NULL
"29_38_147_38","NORFOLK-VA","Brand","Mobile","Search Reg",17,29,38,147,38,NULL,NULL,NULL
"29_38_147_39","CLEVELAND-OH","Brand","Mobile","Search Reg",17,29,38,147,39,NULL,NULL,NULL
"29_38_147_4","CHICAGO-IL","Brand","Mobile","Search Reg",17,29,38,147,4,NULL,NULL,NULL
"29_38_147_42","AUGUSTA-GA","Brand","Mobile","Search Reg",17,29,38,147,42,NULL,NULL,NULL
"29_38_147_43","SIOUX CITY-IA","Brand","Mobile","Search Reg",17,29,38,147,43,NULL,NULL,NULL
"29_38_147_44","EVANSVILLE-IN","Brand","Mobile","Search Reg",17,29,38,147,44,NULL,NULL,NULL
"29_38_147_45","LEXINGTON-KY","Brand","Mobile","Search Reg",17,29,38,147,45,NULL,NULL,NULL
"29_38_147_46","BALTIMORE-MD","Brand","Mobile","Search Reg",17,29,38,147,46,NULL,NULL,NULL
"29_38_147_47","SALISBURY-MD","Brand","Mobile","Search Reg",17,29,38,147,47,NULL,NULL,NULL
"29_38_147_48","PORTLAND-ME","Brand","Mobile","Search Reg",17,29,38,147,48,NULL,NULL,NULL
"29_38_147_50","RALEIGH-NC","Brand","Mobile","Search Reg",17,29,38,147,50,NULL,NULL,NULL
"29_38_147_51","MINOT/BISMARCK-ND","Brand","Mobile","Search Reg",17,29,38,147,51,NULL,NULL,NULL
"29_38_147_52","LINCOLN-NE","Brand","Mobile","Search Reg",17,29,38,147,52,NULL,NULL,NULL
"29_38_147_53","ZANESVILLE-OH","Brand","Mobile","Search Reg",17,29,38,147,53,NULL,NULL,NULL
"29_38_147_55","TRI CITIES-TN","Brand","Mobile","Search Reg",17,29,38,147,55,NULL,NULL,NULL
"29_38_147_56","AUSTIN-TX","Brand","Mobile","Search Reg",17,29,38,147,56,NULL,NULL,NULL
"29_38_147_58","SALT LAKE CITY-UT","Brand","Mobile","Search Reg",17,29,38,147,58,NULL,NULL,NULL
"29_38_147_59","ST. JOSEPH-MO","Brand","Mobile","Search Reg",17,29,38,147,59,NULL,NULL,NULL
"29_38_147_6","CLARKSBURG-WV","Brand","Mobile","Search Reg",17,29,38,147,6,NULL,NULL,NULL
"29_38_147_60","LOS ANGELES-CA","Brand","Mobile","Search Reg",17,29,38,147,60,NULL,NULL,NULL
"29_38_147_61","BANGOR-ME","Brand","Mobile","Search Reg",17,29,38,147,61,NULL,NULL,NULL
"29_38_147_63","DAVENPORT-IA","Brand","Mobile","Search Reg",17,29,38,147,63,NULL,NULL,NULL
"29_38_147_64","FARGO-ND","Brand","Mobile","Search Reg",17,29,38,147,64,NULL,NULL,NULL
"29_38_147_65","DAYTON-OH","Brand","Mobile","Search Reg",17,29,38,147,65,NULL,NULL,NULL
"29_38_147_66","CINCINNATI-OH","Brand","Mobile","Search Reg",17,29,38,147,66,NULL,NULL,NULL
"29_38_147_67","CEDAR RAPIDS-IA","Brand","Mobile","Search Reg",17,29,38,147,67,NULL,NULL,NULL
"29_38_147_68","DULUTH-MN","Brand","Mobile","Search Reg",17,29,38,147,68,NULL,NULL,NULL
"29_38_147_69","ERIE-PA","Brand","Mobile","Search Reg",17,29,38,147,69,NULL,NULL,NULL
"29_38_147_7","DALLAS-TX","Brand","Mobile","Search Reg",17,29,38,147,7,NULL,NULL,NULL
"29_38_147_70","TOLEDO-OH","Brand","Mobile","Search Reg",17,29,38,147,70,NULL,NULL,NULL
"29_38_147_72","TOPEKA-KS","Brand","Mobile","Search Reg",17,29,38,147,72,NULL,NULL,NULL
"29_38_147_73","YOUNGSTOWN-OH","Brand","Mobile","Search Reg",17,29,38,147,73,NULL,NULL,NULL
"29_38_147_74","LANSING/JACKSON-MI","Brand","Mobile","Search Reg",17,29,38,147,74,NULL,NULL,NULL
"29_38_147_75","SPRINGFIELD-MO","Brand","Mobile","Search Reg",17,29,38,147,75,NULL,NULL,NULL
"29_38_147_76","WICHITA-KS","Brand","Mobile","Search Reg",17,29,38,147,76,NULL,NULL,NULL
"29_38_147_77","CHARLOTTE-NC","Brand","Mobile","Search Reg",17,29,38,147,77,NULL,NULL,NULL
"29_38_147_78","LOUISVILLE-KY","Brand","Mobile","Search Reg",17,29,38,147,78,NULL,NULL,NULL
"29_38_147_79","SOUTH BEND-IN","Brand","Mobile","Search Reg",17,29,38,147,79,NULL,NULL,NULL
"29_38_147_8","WILKES-BARRE-PA","Brand","Mobile","Search Reg",17,29,38,147,8,NULL,NULL,NULL
"29_38_147_81","WASHINGTON D.C.","Brand","Mobile","Search Reg",17,29,38,147,81,NULL,NULL,NULL
"29_38_147_82","GREENSBORO-NC","Brand","Mobile","Search Reg",17,29,38,147,82,NULL,NULL,NULL
"29_38_147_83","PITTSBURGH-PA","Brand","Mobile","Search Reg",17,29,38,147,83,NULL,NULL,NULL
